hole_id,elevation,qc,fs,u2
CPT-03,49.04,1.6711,24.84,0.0
CPT-03,49.02,1.7044,21.18,0.0
CPT-03,49.0,1.8841,18.06,0.0
CPT-03,48.98,2.261,30.85,0.0
CPT-03,48.96,2.5016,25.53,0.0
CPT-03,48.94,1.9042,18.1,0.0
CPT-03,48.92,2.3845,35.04,0.0
CPT-03,48.9,2.3879,17.16,0.0
CPT-03,48.88,1.449,9.65,0.0
CPT-03,48.86,2.3021,19.52,0.0
CPT-03,48.84,2.6454,13.61,0.0
CPT-03,48.82,1.8842,9.73,0.0
CPT-03,48.8,0.9943,11.93,0.0
CPT-03,48.78,1.9868,18.99,0.0
CPT-03,48.76,1.6255,16.63,0.0
CPT-03,48.74,2.5007,15.34,0.0
CPT-03,48.72,1.7191,18.82,0.0
CPT-03,48.7,2.1357,18.83,0.0
CPT-03,48.68,1.798,14.08,0.0
CPT-03,48.66,1.5031,21.42,0.0
CPT-03,48.64,2.905,17.54,0.0
CPT-03,48.62,1.9736,22.03,0.0
CPT-03,48.6,1.1656,16.64,0.0
CPT-03,48.58,2.0189,19.06,0.0
CPT-03,48.56,2.4051,22.14,0.0
CPT-03,48.54,2.0842,19.9,0.0
CPT-03,48.52,2.1889,13.67,0.0
CPT-03,48.5,2.5304,35.78,0.0
CPT-03,48.48,2.334,28.97,0.18
CPT-03,48.46,1.2951,11.33,0.37
CPT-03,48.44,1.7844,13.64,0.63
CPT-03,48.42,3.006,38.93,0.77
CPT-03,48.4,2.0569,18.81,0.89
CPT-03,48.38,3.0719,20.07,1.15
CPT-03,48.36,2.3769,26.14,1.33
CPT-03,48.34,1.1541,16.84,1.72
CPT-03,48.32,2.0691,14.33,1.82
CPT-03,48.3,3.3455,44.45,2.08
CPT-03,48.28,1.7682,20.09,2.36
CPT-03,48.26,1.8766,12.64,2.54
CPT-03,48.24,1.4669,8.8,2.7
CPT-03,48.22,1.9419,19.5,2.82
CPT-03,48.2,2.2057,24.86,2.8
CPT-03,48.18,1.06,11.16,3.42
CPT-03,48.16,2.0634,19.34,3.42
CPT-03,48.14,2.212,24.18,3.2
CPT-03,48.12,1.7035,9.86,3.64
CPT-03,48.1,0.9143,11.36,3.63
CPT-03,48.08,1.3232,11.35,3.91
CPT-03,48.06,2.2026,30.79,4.14
CPT-03,48.04,1.6342,20.92,4.77
CPT-03,48.02,1.9172,24.36,4.86
CPT-03,48.0,1.8174,20.49,5.04
CPT-03,47.98,24.237,261.6,4.7
CPT-03,47.96,9.7919,59.44,5.07
CPT-03,47.94,16.3677,228.26,5.05
CPT-03,47.92,11.2142,150.08,5.57
CPT-03,47.9,15.137,150.01,5.32
CPT-03,47.88,24.0564,138.64,6.31
CPT-03,47.86,19.5128,170.79,6.04
CPT-03,47.84,21.0991,143.43,5.84
CPT-03,47.82,11.0375,74.91,6.76
CPT-03,47.8,14.2075,209.69,7.55
CPT-03,47.78,14.3719,141.41,7.22
CPT-03,47.76,12.7504,158.32,7.88
CPT-03,47.74,14.3237,99.24,6.75
CPT-03,47.72,19.7396,128.77,8.21
CPT-03,47.7,15.6909,96.47,7.4
CPT-03,47.68,13.6808,167.96,8.75
CPT-03,47.66,17.4901,134.25,8.21
CPT-03,47.64,18.5445,194.99,8.09
CPT-03,47.62,13.9273,173.42,8.63
CPT-03,47.6,10.9701,76.03,8.25
CPT-03,47.58,14.6789,174.25,9.72
CPT-03,47.56,14.2246,154.14,9.71
CPT-03,47.54,18.9198,153.55,9.97
CPT-03,47.52,19.4333,268.74,9.47
CPT-03,47.5,13.6745,170.53,10.43
CPT-03,47.48,11.0824,102.99,10.14
CPT-03,47.46,11.1839,97.74,10.47
CPT-03,47.44,17.2254,91.94,10.42
CPT-03,47.42,15.9509,173.37,10.16
CPT-03,47.4,17.6681,258.86,10.47
CPT-03,47.38,9.898,52.45,10.28
CPT-03,47.36,11.8795,101.9,10.23
CPT-03,47.34,21.3514,247.03,11.09
CPT-03,47.32,15.3767,125.87,10.44
CPT-03,47.3,12.9919,107.69,11.69
CPT-03,47.28,17.4007,184.73,11.69
CPT-03,47.26,6.7829,74.73,12.23
CPT-03,47.24,17.5769,194.74,13.31
CPT-03,47.22,16.9455,230.44,11.49
CPT-03,47.2,18.2701,229.51,12.29
CPT-03,47.18,12.3857,101.58,12.16
CPT-03,47.16,16.5289,246.32,12.94
CPT-03,47.14,10.5551,65.87,12.46
CPT-03,47.12,13.1747,141.81,12.96
CPT-03,47.1,18.4804,211.35,14.71
CPT-03,47.08,23.7864,186.57,14.88
CPT-03,47.06,14.3338,129.41,15.24
CPT-03,47.04,15.9835,182.97,13.09
CPT-03,47.02,14.4434,85.96,15.4
CPT-03,47.0,14.4638,181.33,14.42
CPT-03,46.98,11.8395,125.08,14.35
CPT-03,46.96,11.9562,143.05,14.97
CPT-03,46.94,12.4062,167.32,16.73
CPT-03,46.92,17.7982,198.98,14.04
CPT-03,46.9,17.6748,96.83,14.16
CPT-03,46.88,17.7891,211.26,15.69
CPT-03,46.86,17.1673,115.05,15.09
CPT-03,46.84,18.1367,254.44,17.88
CPT-03,46.82,12.7889,183.41,17.69
CPT-03,46.8,14.5734,89.01,18.17
CPT-03,46.78,21.9998,126.51,16.3
CPT-03,46.76,9.4422,72.7,15.94
CPT-03,46.74,10.2381,65.29,17.13
CPT-03,46.72,20.5824,257.9,18.82
CPT-03,46.7,20.6735,303.04,17.35
CPT-03,46.68,13.0694,134.3,18.13
CPT-03,46.66,15.6708,181.98,19.77
CPT-03,46.64,12.1704,88.34,17.38
CPT-03,46.62,20.8305,165.86,16.9
CPT-03,46.6,7.4188,86.02,19.52
CPT-03,46.58,12.0799,85.27,17.25
CPT-03,46.56,16.3882,84.09,17.95
CPT-03,46.54,14.7511,194.5,18.03
CPT-03,46.52,17.1672,187.21,19.53
CPT-03,46.5,16.6709,226.47,20.64
CPT-03,46.48,13.3332,87.2,19.83
CPT-03,46.46,19.0728,269.71,18.89
CPT-03,46.44,7.8822,107.82,20.26
CPT-03,46.42,23.2136,297.14,19.13
CPT-03,46.4,14.5831,117.71,22.12
CPT-03,46.38,17.3592,199.35,19.33
CPT-03,46.36,19.7111,145.97,22.65
CPT-03,46.34,10.3592,71.17,19.19
CPT-03,46.32,12.691,97.16,23.21
CPT-03,46.3,11.2646,65.79,21.29
CPT-03,46.28,17.7621,179.03,19.83
CPT-03,46.26,18.833,145.5,20.21
CPT-03,46.24,11.1392,102.77,21.26
CPT-03,46.22,9.7817,88.3,22.79
CPT-03,46.2,10.4139,97.22,23.38
CPT-03,46.18,14.1382,162.07,24.85
CPT-03,46.16,15.2511,81.7,21.88
CPT-03,46.14,16.2978,92.22,21.3
CPT-03,46.12,15.8201,192.34,22.84
CPT-03,46.1,20.5053,123.3,24.65
CPT-03,46.08,17.2982,122.07,25.1
CPT-03,46.06,12.829,108.74,22.92
CPT-03,46.04,9.6472,57.33,24.15
CPT-03,46.02,11.2973,135.62,24.22
CPT-03,46.0,12.0324,88.87,23.62
CPT-03,45.98,23.1905,132.06,23.18
CPT-03,45.96,16.7888,86.08,24.79
CPT-03,45.94,13.6981,114.25,23.49
CPT-03,45.92,14.861,175.24,27.1
CPT-03,45.9,16.595,181.55,27.9
CPT-03,45.88,10.9874,82.13,23.69
CPT-03,45.86,12.6892,167.36,26.25
CPT-03,45.84,22.5841,231.55,24.36
CPT-03,45.82,14.5426,94.03,24.16
CPT-03,45.8,12.8034,121.97,27.73
CPT-03,45.78,21.1494,315.08,25.39
CPT-03,45.76,11.2063,57.55,26.09
CPT-03,45.74,15.3227,185.43,29.19
CPT-03,45.72,16.2108,227.3,27.79
CPT-03,45.7,7.2051,44.15,28.49
CPT-03,45.68,14.8883,220.14,29.64
CPT-03,45.66,14.189,164.5,25.86
CPT-03,45.64,12.0059,148.99,30.71
CPT-03,45.62,15.0408,129.26,29.63
CPT-03,45.6,18.4402,209.98,31.1
CPT-03,45.58,24.3417,335.22,29.67
CPT-03,45.56,18.522,270.11,29.0
CPT-03,45.54,12.4147,95.01,30.08
CPT-03,45.52,18.0374,165.46,32.12
CPT-03,45.5,12.4221,100.53,26.73
CPT-03,45.48,11.361,126.38,29.23
CPT-03,45.46,14.5385,138.85,32.61
CPT-03,45.44,15.8675,233.17,30.01
CPT-03,45.42,11.8164,140.09,30.01
CPT-03,45.4,21.1202,237.35,31.41
CPT-03,45.38,23.4491,188.45,29.31
CPT-03,45.36,15.2182,82.32,29.47
CPT-03,45.34,14.3253,156.59,28.23
CPT-03,45.32,13.542,157.12,28.08
CPT-03,45.3,18.985,142.66,30.45
CPT-03,45.28,13.3571,155.65,33.29
CPT-03,45.26,22.7454,148.99,29.15
CPT-03,45.24,13.2819,92.54,32.53
CPT-03,45.22,28.1551,163.5,30.37
CPT-03,45.2,11.3095,148.35,33.26
CPT-03,45.18,15.6279,144.18,35.61
CPT-03,45.16,17.5396,140.67,31.53
CPT-03,45.14,16.8001,178.74,34.14
CPT-03,45.12,12.6885,150.15,31.17
CPT-03,45.1,19.7199,125.36,33.72
CPT-03,45.08,14.4664,154.31,34.41
CPT-03,45.06,16.6058,173.67,32.91
CPT-03,45.04,18.0488,115.26,33.55
CPT-03,45.02,11.9863,97.48,37.11
CPT-03,45.0,13.953,129.44,33.79
CPT-03,44.98,10.6271,96.73,31.27
CPT-03,44.96,5.628,51.83,36.5
CPT-03,44.94,11.3635,126.73,33.54
CPT-03,44.92,15.2214,95.48,35.42
CPT-03,44.9,19.7878,210.85,33.86
CPT-03,44.88,15.1339,136.65,32.0
CPT-03,44.86,11.0076,143.92,38.39
CPT-03,44.84,13.7043,76.02,38.27
CPT-03,44.82,15.3308,176.29,34.9
CPT-03,44.8,17.7129,173.85,35.07
CPT-03,44.78,16.9041,94.81,38.25
CPT-03,44.76,12.0005,66.37,34.53
CPT-03,44.74,9.1664,59.05,38.66
CPT-03,44.72,12.1558,142.91,39.69
CPT-03,44.7,15.0839,120.81,35.87
CPT-03,44.68,15.454,152.22,38.88
CPT-03,44.66,14.969,92.02,33.9
CPT-03,44.64,13.3851,79.89,35.63
CPT-03,44.62,13.7669,134.05,40.6
CPT-03,44.6,13.7298,85.37,37.53
CPT-03,44.58,15.468,229.34,40.92
CPT-03,44.56,17.742,234.49,40.05
CPT-03,44.54,10.7808,146.55,39.76
CPT-03,44.52,9.8178,67.23,41.53
CPT-03,44.5,17.3456,200.77,36.66
CPT-03,44.48,14.7366,143.85,37.78
CPT-03,44.46,9.9753,116.47,43.27
CPT-03,44.44,9.0682,80.81,41.4
CPT-03,44.42,15.2624,92.69,39.36
CPT-03,44.4,14.1515,135.44,40.74
CPT-03,44.38,15.4335,78.87,38.82
CPT-03,44.36,9.8189,109.96,36.9
CPT-03,44.34,8.3112,116.94,44.59
CPT-03,44.32,8.7199,67.75,44.96
CPT-03,44.3,16.2838,139.67,44.13
CPT-03,44.28,11.2957,136.25,40.49
CPT-03,44.26,14.9254,83.99,42.89
CPT-03,44.24,11.1924,93.94,43.59
CPT-03,44.22,20.1134,258.8,40.13
CPT-03,44.2,15.2689,136.49,45.69
CPT-03,44.18,11.6124,132.98,41.33
CPT-03,44.16,9.2249,99.26,46.21
CPT-03,44.14,16.0359,204.52,42.99
CPT-03,44.12,17.4328,253.68,41.66
CPT-03,44.1,17.5719,196.36,42.33
CPT-03,44.08,22.51,148.38,39.86
CPT-03,44.06,17.1782,104.14,47.34
CPT-03,44.04,8.3172,123.2,46.45
CPT-03,44.02,15.9977,197.2,41.63
CPT-03,44.0,16.999,236.71,46.4
CPT-03,43.98,13.5437,124.61,40.48
CPT-03,43.96,13.4954,181.76,40.73
CPT-03,43.94,13.7247,173.39,45.69
CPT-03,43.92,19.8929,163.35,46.72
CPT-03,43.9,7.3622,64.61,49.54
CPT-03,43.88,12.6116,94.9,44.76
CPT-03,43.86,13.806,108.53,42.8
CPT-03,43.84,18.8484,246.66,42.9
CPT-03,43.82,21.2439,229.88,47.1
CPT-03,43.8,13.68,179.21,49.73
CPT-03,43.78,12.6462,108.7,45.45
CPT-03,43.76,13.5198,92.65,48.64
CPT-03,43.74,14.554,205.35,48.02
CPT-03,43.72,7.4419,79.66,46.65
CPT-03,43.7,15.1817,129.36,48.2
CPT-03,43.68,12.9677,73.55,46.6
CPT-03,43.66,14.2145,124.54,43.41
CPT-03,43.64,21.1605,168.91,44.03
CPT-03,43.62,18.2938,133.65,48.84
CPT-03,43.6,13.6131,196.11,52.13
CPT-03,43.58,17.4885,131.41,50.23
CPT-03,43.56,22.3752,328.49,44.34
CPT-03,43.54,18.3553,197.39,52.09
CPT-03,43.52,19.2842,173.41,44.52
CPT-03,43.5,13.0432,156.19,45.23
CPT-03,43.48,6.2152,47.43,44.62
CPT-03,43.46,16.6199,139.28,47.08
CPT-03,43.44,11.553,73.86,50.11
CPT-03,43.42,20.8671,257.47,54.06
CPT-03,43.4,10.7476,79.06,45.76
CPT-03,43.38,7.9781,115.52,54.29
CPT-03,43.36,13.0208,69.71,55.27
CPT-03,43.34,8.4806,122.96,51.61
CPT-03,43.32,13.7527,144.6,55.35
CPT-03,43.3,13.9356,107.37,46.34
CPT-03,43.28,19.6428,225.96,50.51
CPT-03,43.26,16.0562,129.0,55.0
CPT-03,43.24,15.8195,87.85,54.42
CPT-03,43.22,14.8515,194.76,52.15
CPT-03,43.2,18.8679,233.57,52.54
CPT-03,43.18,10.3421,57.1,54.96
CPT-03,43.16,13.575,125.82,48.59
CPT-03,43.14,11.0073,103.24,56.76
CPT-03,43.12,18.807,130.45,52.11
CPT-03,43.1,14.5805,81.35,50.13
CPT-03,43.08,12.5624,156.71,57.3
CPT-03,43.06,13.4826,174.35,54.09
CPT-03,43.04,15.6919,191.41,56.91
CPT-03,43.02,14.9606,86.26,49.75
CPT-03,43.0,15.5052,131.74,55.63
CPT-03,42.98,16.0841,119.71,51.9
CPT-03,42.96,11.4122,71.03,49.75
CPT-03,42.94,12.1762,91.35,55.02
CPT-03,42.92,8.4823,72.69,59.28
CPT-03,42.9,15.2077,109.54,57.28
CPT-03,42.88,21.4967,170.4,56.83
CPT-03,42.86,12.4949,128.3,52.76
CPT-03,42.84,13.4745,74.65,59.97
CPT-03,42.82,10.5195,126.81,57.08
CPT-03,42.8,14.4979,92.37,61.24
CPT-03,42.78,17.6516,128.95,58.83
CPT-03,42.76,15.9421,209.86,52.28
CPT-03,42.74,18.7442,277.02,58.75
CPT-03,42.72,12.4123,76.24,56.69
CPT-03,42.7,11.4427,61.08,54.37
CPT-03,42.68,9.4036,54.96,54.57
CPT-03,42.66,19.9856,221.79,57.24
CPT-03,42.64,17.5652,95.63,54.1
CPT-03,42.62,12.0069,82.18,56.89
CPT-03,42.6,18.2308,189.88,56.12
CPT-03,42.58,16.1007,84.69,59.34
CPT-03,42.56,22.0874,310.87,61.89
CPT-03,42.54,9.3707,102.23,61.48
CPT-03,42.52,10.9326,102.12,57.81
CPT-03,42.5,21.3258,262.14,61.63
CPT-03,42.48,16.8012,149.21,61.67
CPT-03,42.46,15.6757,184.65,63.5
CPT-03,42.44,19.1292,205.18,60.26
CPT-03,42.42,13.3041,135.56,55.62
CPT-03,42.4,10.1386,144.44,55.44
CPT-03,42.38,19.4915,100.42,63.63
CPT-03,42.36,16.6119,124.58,60.75
CPT-03,42.34,14.4871,121.33,59.16
CPT-03,42.32,12.1655,141.03,64.05
CPT-03,42.3,12.4837,163.57,62.14
CPT-03,42.28,18.6828,153.38,58.14
CPT-03,42.26,18.6508,126.6,60.76
CPT-03,42.24,10.8323,158.79,61.17
CPT-03,42.22,16.6529,223.87,58.13
CPT-03,42.2,23.8224,184.97,63.17
CPT-03,42.18,18.4026,149.8,56.59
CPT-03,42.16,17.9102,139.01,66.79
CPT-03,42.14,21.1648,132.75,64.02
CPT-03,42.12,18.3483,100.84,57.76
CPT-03,42.1,19.4248,104.6,65.1
CPT-03,42.08,18.3725,99.57,65.72
CPT-03,42.06,10.953,61.43,65.89
CPT-03,42.04,14.8245,174.69,67.9
CPT-03,42.02,18.0813,154.29,66.34
CPT-03,42.0,12.0057,69.33,63.05
CPT-03,41.98,12.8078,129.49,60.6
CPT-03,41.96,13.2333,175.04,63.08
CPT-03,41.94,18.4253,210.4,69.19
CPT-03,41.92,17.2137,221.74,62.42
CPT-03,41.9,17.7839,161.5,66.71
CPT-03,41.88,4.4036,49.4,60.53
CPT-03,41.86,16.9741,92.44,70.74
CPT-03,41.84,15.7739,174.94,69.36
CPT-03,41.82,14.5216,146.78,69.21
CPT-03,41.8,9.7274,82.1,61.98
CPT-03,41.78,14.7287,196.0,59.76
CPT-03,41.76,14.4177,215.95,60.54
CPT-03,41.74,11.1252,64.23,72.09
CPT-03,41.72,15.7528,169.25,67.15
CPT-03,41.7,19.6732,180.62,69.82
CPT-03,41.68,17.8198,98.26,66.53
CPT-03,41.66,10.9929,112.62,66.31
CPT-03,41.64,14.0855,111.71,63.85
CPT-03,41.62,22.551,167.57,71.11
CPT-03,41.6,12.1455,151.6,62.48
CPT-03,41.58,18.365,136.09,71.05
CPT-03,41.56,17.7676,151.38,68.16
CPT-03,41.54,12.4085,175.53,70.37
CPT-03,41.52,11.5531,106.16,69.42
CPT-03,41.5,12.3187,163.44,63.52
CPT-03,41.48,8.2686,75.05,70.03
CPT-03,41.46,13.3788,85.38,65.75
CPT-03,41.44,14.2026,82.59,68.16
CPT-03,41.42,18.3789,272.6,70.51
CPT-03,41.4,10.3706,145.18,74.89
CPT-03,41.38,9.904,51.06,64.55
CPT-03,41.36,14.573,208.41,73.45
CPT-03,41.34,20.0692,125.71,63.69
CPT-03,41.32,9.4373,140.61,65.26
CPT-03,41.3,17.5572,239.99,76.55
CPT-03,41.28,18.0849,163.18,71.63
CPT-03,41.26,12.8825,156.13,65.61
CPT-03,41.24,21.8376,238.35,72.88
CPT-03,41.22,9.8612,147.34,64.92
CPT-03,41.2,14.7354,139.82,70.31
CPT-03,41.18,11.2637,106.98,76.62
CPT-03,41.16,13.8869,88.13,67.45
CPT-03,41.14,19.4169,245.81,78.21
CPT-03,41.12,16.5425,230.87,73.75
CPT-03,41.1,14.3511,124.84,74.76
CPT-03,41.08,11.8784,119.81,74.07
CPT-03,41.06,17.9545,259.4,67.1
CPT-03,41.04,13.9289,148.22,79.0
CPT-03,41.02,18.4934,199.7,78.43
CPT-03,41.0,11.8363,96.89,68.84
CPT-03,40.98,16.5699,106.58,78.4
CPT-03,40.96,13.8389,98.35,74.25
CPT-03,40.94,3.0179,32.45,75.88
CPT-03,40.92,17.656,109.21,71.0
CPT-03,40.9,16.9161,158.83,80.3
CPT-03,40.88,12.8597,191.46,78.54
CPT-03,40.86,23.6794,337.32,77.44
CPT-03,40.84,16.7225,223.88,78.97
CPT-03,40.82,17.1091,90.22,81.41
CPT-03,40.8,19.826,257.54,68.08
CPT-03,40.78,13.7563,183.3,68.55
CPT-03,40.76,17.7683,190.33,79.45
CPT-03,40.74,24.1293,246.33,81.17
CPT-03,40.72,14.4629,174.47,81.58
CPT-03,40.7,16.8512,159.14,75.48
CPT-03,40.68,14.3446,214.18,80.27
CPT-03,40.66,22.9707,141.61,74.66
CPT-03,40.64,21.2442,260.74,74.44
CPT-03,40.62,18.3853,185.15,73.84
CPT-03,40.6,11.7298,149.79,80.7
CPT-03,40.58,11.4901,93.62,84.3
CPT-03,40.56,6.5174,84.35,75.05
CPT-03,40.54,18.7739,251.84,80.6
CPT-03,40.52,15.7742,178.96,70.58
CPT-03,40.5,14.2505,90.76,76.54
CPT-03,40.48,20.6061,157.7,73.19
CPT-03,40.46,12.9083,169.6,82.56
CPT-03,40.44,14.4587,198.93,86.2
CPT-03,40.42,17.6059,238.94,83.22
CPT-03,40.4,16.4924,174.45,74.83
CPT-03,40.38,15.03,101.92,78.35
CPT-03,40.36,14.6789,159.1,82.05
CPT-03,40.34,18.8999,186.02,82.56
CPT-03,40.32,16.4375,120.31,76.91
CPT-03,40.3,18.0581,177.88,85.22
CPT-03,40.28,12.0698,118.4,74.13
CPT-03,40.26,17.3563,106.28,86.99
CPT-03,40.24,15.1026,221.91,78.2
CPT-03,40.22,11.7096,136.12,74.99
CPT-03,40.2,11.58,71.05,84.63
CPT-03,40.18,15.7704,190.0,86.09
CPT-03,40.16,7.8081,77.24,80.38
CPT-03,40.14,15.7374,115.65,78.58
CPT-03,40.12,6.6082,84.77,74.99
CPT-03,40.1,14.6049,185.75,78.48
CPT-03,40.08,13.3569,125.82,80.93
CPT-03,40.06,18.6318,263.15,78.96
CPT-03,40.04,14.5019,191.21,79.81
CPT-03,40.02,11.3888,103.62,84.4
CPT-03,40.0,16.3611,184.11,90.85
CPT-03,39.98,17.3531,193.19,80.73
CPT-03,39.96,14.3658,175.58,88.84
CPT-03,39.94,14.5083,85.64,87.41
CPT-03,39.92,20.814,219.15,86.78
CPT-03,39.9,11.4235,116.37,82.04
CPT-03,39.88,15.7442,163.06,90.65
CPT-03,39.86,17.2161,125.56,89.87
CPT-03,39.84,18.0389,129.09,88.92
CPT-03,39.82,13.0889,188.48,77.25
CPT-03,39.8,24.4233,147.16,83.6
CPT-03,39.78,16.1921,159.48,79.67
CPT-03,39.76,14.081,179.17,81.41
CPT-03,39.74,17.7421,137.05,79.47
CPT-03,39.72,16.2396,102.5,90.28
CPT-03,39.7,9.2953,71.57,79.16
CPT-03,39.68,20.7238,261.61,85.06
CPT-03,39.66,17.8663,91.97,92.45
CPT-03,39.64,13.1849,162.95,92.0
CPT-03,39.62,13.5944,94.38,88.95
CPT-03,39.6,13.6525,138.21,78.99
CPT-03,39.58,18.2713,141.43,82.3
CPT-03,39.56,14.4767,140.63,84.04
CPT-03,39.54,20.8205,123.48,96.11
CPT-03,39.52,10.7365,151.13,88.68
CPT-03,39.5,13.281,98.89,79.76
CPT-03,39.48,10.9995,96.0,89.31
CPT-03,39.46,15.0745,91.7,83.79
CPT-03,39.44,18.9768,138.93,86.56
CPT-03,39.42,14.375,152.83,91.62
CPT-03,39.4,11.3925,168.13,82.05
CPT-03,39.38,21.3305,142.76,96.0
CPT-03,39.36,11.9723,76.78,91.75
CPT-03,39.34,15.1941,147.92,93.87
CPT-03,39.32,12.3419,156.42,85.59
CPT-03,39.3,13.8171,112.12,87.33
CPT-03,39.28,17.0596,181.74,88.76
CPT-03,39.26,17.8578,90.28,94.1
CPT-03,39.24,15.2253,159.19,87.44
CPT-03,39.22,7.8857,90.84,87.79
CPT-03,39.2,13.7712,187.1,100.22
CPT-03,39.18,10.3516,60.19,84.21
CPT-03,39.16,13.7829,173.24,85.43
CPT-03,39.14,11.313,141.2,85.69
CPT-03,39.12,5.1191,27.6,90.62
CPT-03,39.1,19.0854,128.01,97.81
CPT-03,39.08,8.3707,87.65,90.55
CPT-03,39.06,15.5346,123.77,91.41
CPT-03,39.04,12.5218,147.34,93.22
CPT-03,39.02,23.6879,264.14,90.61
CPT-03,39.0,13.7036,140.22,87.69
CPT-03,38.98,13.2105,147.16,97.4
CPT-03,38.96,11.9797,115.35,101.75
CPT-03,38.94,14.6304,208.79,97.91
CPT-03,38.92,16.2941,166.91,100.17
CPT-03,38.9,13.2741,67.67,92.6
CPT-03,38.88,15.8733,234.44,90.82
CPT-03,38.86,16.2076,111.46,98.24
CPT-03,38.84,11.5136,64.6,94.17
CPT-03,38.82,14.1576,92.94,92.12
CPT-03,38.8,12.3321,139.21,103.3
CPT-03,38.78,13.96,108.13,101.47
CPT-03,38.76,18.5823,149.73,97.93
CPT-03,38.74,11.0924,100.19,91.05
CPT-03,38.72,9.3234,53.84,89.27
CPT-03,38.7,13.5038,166.19,91.91
CPT-03,38.68,14.8491,192.58,98.02
CPT-03,38.66,16.8524,213.36,93.25
CPT-03,38.64,15.7375,122.32,102.67
CPT-03,38.62,9.6937,132.93,100.19
CPT-03,38.6,12.607,161.79,106.62
CPT-03,38.58,15.4036,91.09,103.22
CPT-03,38.56,16.4536,226.17,94.07
CPT-03,38.54,16.9106,236.06,88.96
CPT-03,38.52,10.7062,124.71,94.52
CPT-03,38.5,14.6836,146.89,90.59
CPT-03,38.48,11.3813,100.78,97.79
CPT-03,38.46,13.5634,110.1,98.93
CPT-03,38.44,6.8629,92.11,107.68
CPT-03,38.42,13.4114,193.86,105.48
CPT-03,38.4,13.1588,139.55,98.88
CPT-03,38.38,7.5684,97.55,102.96
CPT-03,38.36,11.0029,93.32,90.03
CPT-03,38.34,13.478,116.68,98.99
CPT-03,38.32,11.8897,84.87,101.06
CPT-03,38.3,9.3391,139.89,108.86
CPT-03,38.28,13.1423,163.97,90.45
CPT-03,38.26,16.6913,157.25,100.98
CPT-03,38.24,18.4464,109.59,98.01
CPT-03,38.22,15.1216,113.98,109.35
CPT-03,38.2,14.1818,109.9,100.61
CPT-03,38.18,14.3506,78.06,105.2
CPT-03,38.16,14.893,219.1,107.99
CPT-03,38.14,20.6034,280.86,110.32
CPT-03,38.12,20.6569,204.57,101.29
CPT-03,38.1,14.9016,204.89,107.14
CPT-03,38.08,15.3941,81.41,110.28
CPT-03,38.06,13.9556,91.16,107.25
CPT-03,38.04,16.4638,151.4,109.71
CPT-03,38.02,13.4591,74.84,105.64
CPT-03,38.0,16.6745,174.1,112.96
CPT-03,37.98,15.6914,108.93,105.55
CPT-03,37.96,22.5807,304.44,99.6
CPT-03,37.94,15.7971,191.04,112.0
CPT-03,37.92,6.7831,68.94,112.93
CPT-03,37.9,10.0109,90.42,111.01
CPT-03,37.88,14.2909,189.36,104.21
CPT-03,37.86,13.7169,168.58,95.69
CPT-03,37.84,11.9894,83.77,104.69
CPT-03,37.82,16.1182,108.47,109.94
CPT-03,37.8,15.1686,117.37,101.83
CPT-03,37.78,14.7263,123.91,106.6
CPT-03,37.76,13.2884,127.97,97.27
CPT-03,37.74,10.122,59.78,110.4
CPT-03,37.72,17.1043,250.71,111.39
CPT-03,37.7,19.9186,256.7,99.96
CPT-03,37.68,13.8388,169.43,100.77
CPT-03,37.66,16.168,216.22,109.37
CPT-03,37.64,17.1216,215.02,98.71
CPT-03,37.62,13.4885,74.64,111.13
CPT-03,37.6,15.9618,130.18,101.07
CPT-03,37.58,16.9792,116.86,115.34
CPT-03,37.56,16.4785,197.34,102.27
CPT-03,37.54,17.9995,178.17,109.21
CPT-03,37.52,11.6642,110.77,110.54
CPT-03,37.5,19.6613,261.84,97.91
CPT-03,37.48,17.0041,176.49,101.85
CPT-03,37.46,11.5978,139.43,104.99
CPT-03,37.44,17.6645,124.97,112.83
CPT-03,37.42,8.381,84.13,115.87
CPT-03,37.4,15.4794,197.12,103.63
CPT-03,37.38,13.3223,128.92,98.86
CPT-03,37.36,19.39,133.1,101.41
CPT-03,37.34,18.885,205.25,106.68
CPT-03,37.32,11.1631,59.59,114.09
CPT-03,37.3,18.6991,211.2,117.99
CPT-03,37.28,19.1792,160.09,113.32
CPT-03,37.26,15.2076,91.28,119.38
CPT-03,37.24,13.4466,92.27,99.9
CPT-03,37.22,19.2087,251.48,109.69
CPT-03,37.2,11.2036,100.76,118.26
CPT-03,37.18,13.0365,98.11,108.23
CPT-03,37.16,11.839,94.73,121.72
CPT-03,37.14,20.1309,277.29,117.31
CPT-03,37.12,18.8637,173.73,117.76
CPT-03,37.1,12.2249,177.75,109.61
CPT-03,37.08,19.7159,280.43,120.69
CPT-03,37.06,15.8553,232.32,122.17
CPT-03,37.04,18.4109,230.48,104.1
CPT-03,37.02,25.1625,209.64,122.98
CPT-03,37.0,18.3813,232.68,119.62
CPT-03,36.98,14.3621,137.69,105.45
CPT-03,36.96,17.2597,238.69,108.71
CPT-03,36.94,15.012,87.13,107.42
CPT-03,36.92,15.5027,115.45,117.8
CPT-03,36.9,16.6647,224.25,110.93
CPT-03,36.88,11.3595,110.28,118.25
CPT-03,36.86,15.5218,186.07,123.62
